t,M1L,M2L,M3L,M4L,M1R,M2R,M3R,M4R
5.080000000000000071e+00,-4.192027595957689701e-01,7.902460548832239695e-01,-3.710432952874549994e-01,0.000000000000000000e+00,-4.192027595957689701e-01,7.902460548832239695e-01,-3.710432952874549994e-01,0.000000000000000000e+00
5.120000000000000107e+00,-4.218040879329404969e-01,7.953967594083717341e-01,-3.735926714754312372e-01,0.000000000000000000e+00,-4.218040879329404969e-01,7.953967594083717341e-01,-3.735926714754312372e-01,0.000000000000000000e+00
5.160000000000000142e+00,-4.244939057144003214e-01,8.007222250773300409e-01,-3.762283193629297195e-01,0.000000000000000000e+00,-4.244939057144003214e-01,8.007222250773300409e-01,-3.762283193629297195e-01,0.000000000000000000e+00
5.200000000000000178e+00,-4.272744619565252977e-01,8.062268565372361362e-01,-3.789523945807108385e-01,0.000000000000000000e+00,-4.272744619565252977e-01,8.062268565372361362e-01,-3.789523945807108385e-01,0.000000000000000000e+00
5.240000000000000213e+00,-4.301480043510577111e-01,8.119150521895863726e-01,-3.817670478385286614e-01,0.000000000000000000e+00,-4.301480043510577111e-01,8.119150521895863726e-01,-3.817670478385286614e-01,0.000000000000000000e+00
5.280000000000000249e+00,-4.331167768744277335e-01,8.177911992588116075e-01,-3.846744223843838739e-01,0.000000000000000000e+00,-4.331167768744277335e-01,8.177911992588116075e-01,-3.846744223843838739e-01,0.000000000000000000e+00
5.320000000000000284e+00,-4.361830174563536278e-01,8.238596689704273945e-01,-3.876766515140737668e-01,0.000000000000000000e+00,-4.361830174563536278e-01,8.238596689704273945e-01,-3.876766515140737668e-01,0.000000000000000000e+00
5.360000000000000320e+00,-4.393489557210495389e-01,8.301248118647487351e-01,-3.907758561436991962e-01,0.000000000000000000e+00,-4.393489557210495389e-01,8.301248118647487351e-01,-3.907758561436991962e-01,0.000000000000000000e+00
5.400000000000000355e+00,-4.426168108140997592e-01,8.365909532715697372e-01,-3.939741424574699780e-01,0.000000000000000000e+00,-4.426168108140997592e-01,8.365909532715697372e-01,-3.939741424574699780e-01,0.000000000000000000e+00
5.440000000000000391e+00,-4.459887893276733850e-01,8.432623889703800835e-01,-3.972735996427066985e-01,0.000000000000000000e+00,-4.459887893276733850e-01,8.432623889703800835e-01,-3.972735996427066985e-01,0.000000000000000000e+00
5.480000000000000426e+00,-4.494670833362675588e-01,8.501433810596550344e-01,-4.006762977233874756e-01,0.000000000000000000e+00,-4.494670833362675588e-01,8.501433810596550344e-01,-4.006762977233874756e-01,0.000000000000000000e+00
5.520000000000000462e+00,-4.530538685545728583e-01,8.572381540575018111e-01,-4.041842855029289527e-01,0.000000000000000000e+00,-4.530538685545728583e-01,8.572381540575018111e-01,-4.041842855029289527e-01,0.000000000000000000e+00
5.560000000000000497e+00,-4.567513026283706035e-01,8.645508912544961344e-01,-4.077995886261255309e-01,0.000000000000000000e+00,-4.567513026283706035e-01,8.645508912544961344e-01,-4.077995886261255309e-01,0.000000000000000000e+00
5.600000000000000533e+00,-4.605615235685974751e-01,8.720857313379217768e-01,-4.115242077693243017e-01,0.000000000000000000e+00,-4.605615235685974751e-01,8.720857313379217768e-01,-4.115242077693243017e-01,0.000000000000000000e+00
5.639999999999999680e+00,-4.644866483378696786e-01,8.798467653048400727e-01,-4.153601169669703941e-01,0.000000000000000000e+00,-4.644866483378696786e-01,8.798467653048400727e-01,-4.153601169669703941e-01,0.000000000000000000e+00
5.679999999999999716e+00,-4.685287715978527778e-01,8.878380336795153038e-01,-4.193092620816625260e-01,0.000000000000000000e+00,-4.685287715978527778e-01,8.878380336795153038e-01,-4.193092620816625260e-01,0.000000000000000000e+00
5.719999999999999751e+00,-4.726899646249090314e-01,8.960635240486967135e-01,-4.233735594237876820e-01,0.000000000000000000e+00,-4.726899646249090314e-01,8.960635240486967135e-01,-4.233735594237876820e-01,0.000000000000000000e+00
5.759999999999999787e+00,-4.769722744004600279e-01,9.045271689261599191e-01,-4.275548945256998912e-01,0.000000000000000000e+00,-4.769722744004600279e-01,9.045271689261599191e-01,-4.275548945256998912e-01,0.000000000000000000e+00
5.799999999999999822e+00,-4.813777228814996034e-01,9.132328439557677591e-01,-4.318551210742681556e-01,0.000000000000000000e+00,-4.813777228814996034e-01,9.132328439557677591e-01,-4.318551210742681556e-01,0.000000000000000000e+00
5.839999999999999858e+00,-4.859083064556724563e-01,9.221843664601323542e-01,-4.362760600044598980e-01,0.000000000000000000e+00,-4.859083064556724563e-01,9.221843664601323542e-01,-4.362760600044598980e-01,0.000000000000000000e+00
5.879999999999999893e+00,-4.905659955843296172e-01,9.313854943397912312e-01,-4.408194987554616140e-01,0.000000000000000000e+00,-4.905659955843296172e-01,9.313854943397912312e-01,-4.408194987554616140e-01,0.000000000000000000e+00
5.919999999999999929e+00,-4.953527346359960504e-01,9.408399253256848338e-01,-4.454871906896887834e-01,0.000000000000000000e+00,-4.953527346359960504e-01,9.408399253256848338e-01,-4.454871906896887834e-01,0.000000000000000000e+00
5.959999999999999964e+00,-5.002704419117414147e-01,9.505512965856425245e-01,-4.502808546739011097e-01,0.000000000000000000e+00,-5.002704419117414147e-01,9.505512965856425245e-01,-4.502808546739011097e-01,0.000000000000000000e+00
6.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.040000000000000036e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.080000000000000071e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.120000000000000107e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.160000000000000142e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.200000000000000178e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.240000000000000213e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.280000000000000249e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.320000000000000284e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.360000000000000320e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.400000000000000355e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.440000000000000391e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.480000000000000426e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.520000000000000462e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.560000000000000497e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.600000000000000533e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.640000000000000568e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.679999999999999716e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.719999999999999751e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.759999999999999787e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.799999999999999822e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.839999999999999858e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.879999999999999893e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.919999999999999929e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
6.959999999999999964e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
7.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
7.040000000000000036e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
7.080000000000000071e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
7.120000000000000107e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
7.160000000000000142e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
7.200000000000000178e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
7.240000000000000213e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
7.280000000000000249e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
7.320000000000000284e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
7.360000000000000320e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
7.400000000000000355e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
7.440000000000000391e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
7.480000000000000426e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
7.520000000000000462e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
7.560000000000000497e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
7.600000000000000533e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
7.640000000000000568e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
7.679999999999999716e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
7.719999999999999751e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
7.759999999999999787e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
7.799999999999999822e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
7.839999999999999858e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
